customer_id,total_orders,average_order_value,total_spending,weekend_orders,late_night_orders,active_months_x,ordering_frequency,active_months_y,average_rating_given,cluster,cluster_name,dbscan_cluster
CUST_0205,7,279.9585714285714,1959.71,3,2,3.3666666666666667,2.0792079207920793,3.3666666666666667,2.857142857142857,1,Premium Frequent Diners,0
CUST_0207,5,126.43200000000002,632.1600000000001,0,2,1.3666666666666667,3.658536585365854,1.3666666666666667,3.4,2,Occasional Low-Spend Customers,-1
CUST_0208,12,218.32500000000002,2619.9,5,3,5.466666666666667,2.1951219512195124,5.466666666666667,3.1666666666666665,1,Premium Frequent Diners,0
CUST_0209,3,202.46666666666667,607.4,1,0,1.5,2.0,1.5,3.0,2,Occasional Low-Spend Customers,0
CUST_0210,8,194.975,1559.8,3,3,4.533333333333333,1.7647058823529411,4.533333333333333,3.25,1,Premium Frequent Diners,0
CUST_0211,6,246.78833333333333,1480.73,2,2,4.733333333333333,1.267605633802817,4.733333333333333,3.1666666666666665,1,Premium Frequent Diners,0
CUST_0212,3,226.8066666666667,680.4200000000001,2,0,4.4,0.6818181818181818,4.4,3.3333333333333335,0,Regular Moderate-Value Customers,0
CUST_0213,7,225.32,1577.24,2,2,5.066666666666666,1.381578947368421,5.066666666666666,3.2857142857142856,1,Premium Frequent Diners,0
CUST_0214,4,236.37,945.48,0,2,3.7,1.081081081081081,3.7,3.25,0,Regular Moderate-Value Customers,0
CUST_0215,4,211.945,847.78,1,2,1.3333333333333333,3.0,1.3333333333333333,3.75,2,Occasional Low-Spend Customers,2
CUST_0216,5,163.348,816.74,2,1,5.7,0.8771929824561403,5.7,3.4,0,Regular Moderate-Value Customers,0
CUST_0217,5,238.68400000000003,1193.42,0,2,4.933333333333334,1.0135135135135134,4.933333333333334,3.6,0,Regular Moderate-Value Customers,0
CUST_0218,6,201.26,1207.56,2,2,4.433333333333334,1.3533834586466165,4.433333333333334,3.0,0,Regular Moderate-Value Customers,0
CUST_0219,3,236.33333333333334,709.0,0,1,2.7666666666666666,1.0843373493975903,2.7666666666666666,3.0,2,Occasional Low-Spend Customers,0
CUST_0220,2,252.005,504.01,0,1,1.0,2.0,1.0,4.5,2,Occasional Low-Spend Customers,-1
CUST_0221,12,197.97333333333333,2375.68,2,5,5.366666666666666,2.236024844720497,5.366666666666666,2.9166666666666665,1,Premium Frequent Diners,0
CUST_0222,4,196.9775,787.91,0,0,1.5333333333333334,2.608695652173913,1.5333333333333334,3.0,2,Occasional Low-Spend Customers,0
CUST_0223,4,151.96,607.84,0,2,4.7,0.851063829787234,4.7,3.5,0,Regular Moderate-Value Customers,0
CUST_0224,4,192.32,769.28,3,2,2.8,1.4285714285714286,2.8,3.75,2,Occasional Low-Spend Customers,0
CUST_0225,4,201.365,805.46,2,2,4.133333333333334,0.9677419354838709,4.133333333333334,3.75,0,Regular Moderate-Value Customers,0
CUST_0226,6,214.4316666666667,1286.5900000000001,2,3,2.8666666666666667,2.0930232558139537,2.8666666666666667,3.0,1,Premium Frequent Diners,0
CUST_0227,3,180.16,540.48,2,1,3.7,0.8108108108108107,3.7,3.3333333333333335,0,Regular Moderate-Value Customers,0
CUST_0228,6,197.64333333333335,1185.8600000000001,2,2,4.033333333333333,1.4876033057851241,4.033333333333333,2.6666666666666665,0,Regular Moderate-Value Customers,0
CUST_0229,7,272.61285714285714,1908.29,2,3,3.8,1.842105263157895,3.8,2.857142857142857,1,Premium Frequent Diners,0
CUST_0230,5,184.536,922.6800000000001,2,2,4.633333333333334,1.079136690647482,4.633333333333334,3.8,0,Regular Moderate-Value Customers,0
CUST_0231,4,251.91,1007.64,2,3,5.066666666666666,0.7894736842105263,5.066666666666666,3.0,0,Regular Moderate-Value Customers,0
CUST_0232,8,147.60875000000001,1180.8700000000001,2,2,4.766666666666667,1.6783216783216783,4.766666666666667,3.25,1,Premium Frequent Diners,0
CUST_0233,6,214.88,1289.28,1,2,5.233333333333333,1.1464968152866242,5.233333333333333,3.0,0,Regular Moderate-Value Customers,0
CUST_0234,9,242.3177777777778,2180.86,2,3,3.3,2.7272727272727275,3.3,3.888888888888889,1,Premium Frequent Diners,0
CUST_0235,10,186.92000000000002,1869.2,3,3,5.7,1.7543859649122806,5.7,3.0,1,Premium Frequent Diners,0
CUST_0236,5,218.32799999999997,1091.6399999999999,2,1,4.2,1.1904761904761905,4.2,2.8,0,Regular Moderate-Value Customers,0
CUST_0237,3,210.24666666666667,630.74,2,1,3.3666666666666667,0.8910891089108911,3.3666666666666667,3.0,0,Regular Moderate-Value Customers,0
CUST_0238,3,252.74666666666667,758.24,1,0,3.533333333333333,0.8490566037735849,3.533333333333333,2.0,0,Regular Moderate-Value Customers,0
CUST_0239,5,268.394,1341.97,2,2,4.566666666666666,1.094890510948905,4.566666666666666,3.4,0,Regular Moderate-Value Customers,0
CUST_0240,7,253.9485714285714,1777.6399999999999,3,2,5.366666666666666,1.3043478260869565,5.366666666666666,3.5714285714285716,1,Premium Frequent Diners,0
CUST_0241,3,239.29,717.87,1,2,2.6333333333333333,1.139240506329114,2.6333333333333333,3.0,2,Occasional Low-Spend Customers,0
CUST_0242,4,181.915,727.66,1,1,4.666666666666667,0.8571428571428571,4.666666666666667,3.0,0,Regular Moderate-Value Customers,0
CUST_0243,6,183.21333333333334,1099.28,1,3,4.633333333333334,1.2949640287769784,4.633333333333334,3.0,0,Regular Moderate-Value Customers,0
CUST_0244,4,163.2775,653.11,0,2,2.8,1.4285714285714286,2.8,3.0,2,Occasional Low-Spend Customers,0
CUST_0245,5,197.704,988.52,3,4,1.7333333333333334,2.8846153846153846,1.7333333333333334,3.6,2,Occasional Low-Spend Customers,-1
CUST_0246,6,226.00500000000002,1356.0300000000002,1,5,3.6666666666666665,1.6363636363636365,3.6666666666666665,3.3333333333333335,1,Premium Frequent Diners,0
CUST_0247,2,171.725,343.45,0,1,1.9,1.0526315789473684,1.9,3.5,2,Occasional Low-Spend Customers,0
CUST_0248,2,180.59,361.18,1,0,1.5333333333333334,1.3043478260869565,1.5333333333333334,3.5,2,Occasional Low-Spend Customers,0
CUST_0249,7,341.5942857142857,2391.16,1,1,5.233333333333333,1.3375796178343948,5.233333333333333,2.857142857142857,1,Premium Frequent Diners,0
CUST_0250,3,228.03333333333333,684.1,0,2,3.6333333333333333,0.8256880733944955,3.6333333333333333,4.333333333333333,0,Regular Moderate-Value Customers,0
CUST_0251,1,159.19,159.19,0,0,1.0,1.0,1.0,4.0,2,Occasional Low-Spend Customers,0
CUST_0252,3,158.56333333333333,475.69,0,0,1.3666666666666667,2.1951219512195124,1.3666666666666667,3.0,2,Occasional Low-Spend Customers,0
CUST_0253,13,277.8,3611.4,1,7,4.3,3.0232558139534884,4.3,3.1538461538461537,1,Premium Frequent Diners,-1
CUST_0254,4,145.24,580.96,0,1,4.466666666666667,0.8955223880597015,4.466666666666667,3.75,0,Regular Moderate-Value Customers,0
CUST_0255,6,221.2166666666667,1327.3000000000002,1,1,2.933333333333333,2.0454545454545454,2.933333333333333,3.6666666666666665,2,Occasional Low-Spend Customers,0
CUST_0256,5,206.88599999999997,1034.4299999999998,1,1,3.1666666666666665,1.5789473684210527,3.1666666666666665,3.2,0,Regular Moderate-Value Customers,0
CUST_0257,11,191.24545454545452,2103.7,3,2,4.7,2.3404255319148937,4.7,3.090909090909091,1,Premium Frequent Diners,-1
CUST_0258,3,151.55999999999997,454.67999999999995,0,0,2.3333333333333335,1.2857142857142856,2.3333333333333335,4.0,2,Occasional Low-Spend Customers,0
CUST_0259,5,276.85,1384.25,3,3,5.166666666666667,0.9677419354838709,5.166666666666667,3.4,1,Premium Frequent Diners,0
CUST_0260,7,305.20714285714286,2136.45,1,2,4.333333333333333,1.6153846153846154,4.333333333333333,2.7142857142857144,1,Premium Frequent Diners,0
CUST_0261,4,309.33000000000004,1237.3200000000002,0,0,1.9,2.1052631578947367,1.9,3.5,2,Occasional Low-Spend Customers,0
CUST_0262,3,188.97000000000003,566.9100000000001,1,1,1.0,3.0,1.0,3.6666666666666665,2,Occasional Low-Spend Customers,2
CUST_0263,1,217.66,217.66,1,0,1.0,1.0,1.0,4.0,2,Occasional Low-Spend Customers,0
CUST_0264,5,164.65,823.25,3,1,3.066666666666667,1.6304347826086956,3.066666666666667,3.0,0,Regular Moderate-Value Customers,0
CUST_0265,6,268.09666666666664,1608.58,2,2,4.3,1.3953488372093024,4.3,2.8333333333333335,1,Premium Frequent Diners,0
CUST_0266,8,200.25875,1602.07,2,2,5.2,1.5384615384615383,5.2,3.125,1,Premium Frequent Diners,0
CUST_0267,3,231.0566666666667,693.1700000000001,1,1,1.9666666666666666,1.5254237288135595,1.9666666666666666,3.6666666666666665,2,Occasional Low-Spend Customers,0
CUST_0268,8,219.4525,1755.62,2,3,5.3,1.509433962264151,5.3,2.875,1,Premium Frequent Diners,0
CUST_0269,5,132.552,662.76,0,2,2.2666666666666666,2.2058823529411766,2.2666666666666666,3.2,2,Occasional Low-Spend Customers,0
CUST_0270,7,267.32428571428574,1871.27,0,4,5.866666666666666,1.1931818181818183,5.866666666666666,3.2857142857142856,1,Premium Frequent Diners,0
CUST_0271,9,217.92,1961.28,2,3,4.3,2.0930232558139537,4.3,3.2222222222222223,1,Premium Frequent Diners,0
CUST_0272,2,159.185,318.37,0,1,3.2666666666666666,0.6122448979591837,3.2666666666666666,2.5,0,Regular Moderate-Value Customers,0
CUST_0273,7,287.4814285714286,2012.37,1,0,4.666666666666667,1.5,4.666666666666667,2.857142857142857,1,Premium Frequent Diners,0
CUST_0274,4,204.60500000000002,818.4200000000001,1,2,4.666666666666667,0.8571428571428571,4.666666666666667,3.5,0,Regular Moderate-Value Customers,0
CUST_0275,7,158.69571428571427,1110.87,1,1,5.566666666666666,1.25748502994012,5.566666666666666,3.142857142857143,0,Regular Moderate-Value Customers,0
CUST_0276,6,258.4216666666667,1550.53,3,3,3.4,1.7647058823529411,3.4,3.3333333333333335,1,Premium Frequent Diners,0
CUST_0277,5,178.822,894.11,1,1,5.433333333333334,0.920245398773006,5.433333333333334,3.4,0,Regular Moderate-Value Customers,0
CUST_0278,7,193.61999999999998,1355.34,1,3,4.3,1.627906976744186,4.3,3.0,1,Premium Frequent Diners,0
CUST_0279,4,168.76,675.04,2,1,2.7333333333333334,1.4634146341463414,2.7333333333333334,2.75,2,Occasional Low-Spend Customers,0
CUST_0280,5,220.002,1100.01,2,2,5.7,0.8771929824561403,5.7,2.8,0,Regular Moderate-Value Customers,0
CUST_0281,6,181.17666666666665,1087.06,2,2,3.7333333333333334,1.6071428571428572,3.7333333333333334,3.6666666666666665,0,Regular Moderate-Value Customers,0
CUST_0282,4,245.04,980.16,3,2,3.933333333333333,1.0169491525423728,3.933333333333333,2.5,0,Regular Moderate-Value Customers,0
CUST_0283,1,105.11,105.11,0,0,1.0,1.0,1.0,3.0,2,Occasional Low-Spend Customers,0
CUST_0284,3,271.90333333333336,815.71,2,1,4.533333333333333,0.6617647058823529,4.533333333333333,2.6666666666666665,0,Regular Moderate-Value Customers,0
CUST_0285,3,199.26,597.78,1,2,4.266666666666667,0.703125,4.266666666666667,3.6666666666666665,0,Regular Moderate-Value Customers,0
CUST_0286,3,185.35,556.05,1,2,1.0,3.0,1.0,3.0,2,Occasional Low-Spend Customers,0
CUST_0287,3,193.88666666666668,581.6600000000001,0,1,4.7,0.6382978723404255,4.7,3.3333333333333335,0,Regular Moderate-Value Customers,0
CUST_0288,5,327.11800000000005,1635.5900000000001,0,2,4.0,1.25,4.0,3.4,0,Regular Moderate-Value Customers,0
CUST_0289,6,232.205,1393.23,6,2,5.333333333333333,1.125,5.333333333333333,3.1666666666666665,1,Premium Frequent Diners,-1
CUST_0290,3,294.3866666666667,883.1600000000001,2,1,4.433333333333334,0.6766917293233082,4.433333333333334,2.6666666666666665,0,Regular Moderate-Value Customers,0
CUST_0291,2,145.125,290.25,2,1,1.0,2.0,1.0,3.0,2,Occasional Low-Spend Customers,0
CUST_0292,8,217.88125000000002,1743.0500000000002,4,1,5.7,1.4035087719298245,5.7,3.5,1,Premium Frequent Diners,0
CUST_0293,10,224.92,2249.2,2,6,5.5,1.8181818181818181,5.5,3.4,1,Premium Frequent Diners,0
CUST_0294,2,174.34,348.68,0,0,1.6,1.25,1.6,3.5,2,Occasional Low-Spend Customers,0
CUST_0295,3,135.75666666666666,407.27,1,1,2.6,1.1538461538461537,2.6,3.6666666666666665,2,Occasional Low-Spend Customers,0
CUST_0296,5,151.528,757.64,2,1,1.4666666666666666,3.409090909090909,1.4666666666666666,3.4,2,Occasional Low-Spend Customers,2
CUST_0297,5,226.47200000000004,1132.3600000000001,1,2,3.6,1.3888888888888888,3.6,2.8,0,Regular Moderate-Value Customers,0
CUST_0298,4,135.645,542.58,1,2,4.766666666666667,0.8391608391608392,4.766666666666667,2.75,0,Regular Moderate-Value Customers,0
CUST_0299,7,153.37714285714284,1073.6399999999999,2,2,5.333333333333333,1.3125,5.333333333333333,3.142857142857143,1,Premium Frequent Diners,0
CUST_0300,5,315.898,1579.49,2,0,2.4,2.0833333333333335,2.4,2.6,2,Occasional Low-Spend Customers,-1
CUST_0302,6,240.64000000000001,1443.8400000000001,0,1,1.9666666666666666,3.050847457627119,1.9666666666666666,3.5,2,Occasional Low-Spend Customers,-1
CUST_0303,5,253.70999999999998,1268.55,2,3,3.5,1.4285714285714286,3.5,3.2,1,Premium Frequent Diners,0
CUST_0304,3,115.39999999999999,346.2,1,1,1.9333333333333333,1.5517241379310345,1.9333333333333333,3.6666666666666665,2,Occasional Low-Spend Customers,0
CUST_0306,6,179.405,1076.43,2,2,4.7,1.276595744680851,4.7,3.3333333333333335,0,Regular Moderate-Value Customers,0
CUST_0307,8,323.40625,2587.25,3,1,4.2,1.9047619047619047,4.2,3.375,1,Premium Frequent Diners,-1
CUST_0308,7,208.36714285714285,1458.57,0,2,4.0,1.75,4.0,3.0,1,Premium Frequent Diners,0
CUST_0309,7,196.6185714285714,1376.33,2,2,3.6333333333333333,1.926605504587156,3.6333333333333333,3.857142857142857,1,Premium Frequent Diners,0
CUST_0310,3,142.02,426.06,1,1,2.1333333333333333,1.40625,2.1333333333333333,3.6666666666666665,2,Occasional Low-Spend Customers,0
CUST_0311,8,216.58375,1732.67,2,2,5.4,1.4814814814814814,5.4,3.125,1,Premium Frequent Diners,0
CUST_0312,1,111.57,111.57,0,0,1.0,1.0,1.0,3.0,2,Occasional Low-Spend Customers,0
CUST_0313,4,159.72750000000002,638.9100000000001,1,1,4.866666666666666,0.8219178082191781,4.866666666666666,3.75,0,Regular Moderate-Value Customers,0
CUST_0314,3,146.79666666666665,440.39,1,0,2.5,1.2,2.5,2.6666666666666665,2,Occasional Low-Spend Customers,0
CUST_0315,2,149.51,299.02,0,2,2.533333333333333,0.7894736842105263,2.533333333333333,4.5,2,Occasional Low-Spend Customers,0
CUST_0316,4,206.375,825.5,1,0,5.533333333333333,0.7228915662650602,5.533333333333333,2.75,0,Regular Moderate-Value Customers,0
CUST_0317,10,272.161,2721.61,1,4,4.533333333333333,2.2058823529411766,4.533333333333333,3.5,1,Premium Frequent Diners,0
CUST_0318,8,187.42249999999999,1499.3799999999999,3,3,5.133333333333334,1.5584415584415583,5.133333333333334,2.75,1,Premium Frequent Diners,0
CUST_0319,5,172.99200000000002,864.96,1,2,4.666666666666667,1.0714285714285714,4.666666666666667,3.4,0,Regular Moderate-Value Customers,0
CUST_0320,8,212.34875,1698.79,3,2,4.066666666666666,1.9672131147540985,4.066666666666666,3.125,1,Premium Frequent Diners,0
CUST_0321,4,273.2075,1092.83,2,2,4.533333333333333,0.8823529411764706,4.533333333333333,3.25,0,Regular Moderate-Value Customers,0
CUST_0322,3,260.96,782.8799999999999,2,0,4.4,0.6818181818181818,4.4,2.6666666666666665,0,Regular Moderate-Value Customers,0
CUST_0323,5,311.796,1558.98,2,1,3.8,1.3157894736842106,3.8,2.8,0,Regular Moderate-Value Customers,0
CUST_0324,6,258.54333333333335,1551.26,2,1,4.266666666666667,1.40625,4.266666666666667,3.6666666666666665,1,Premium Frequent Diners,0
CUST_0325,9,213.89333333333332,1925.04,4,3,4.9,1.8367346938775508,4.9,3.4444444444444446,1,Premium Frequent Diners,0
CUST_0326,5,240.03000000000003,1200.15,0,1,3.2666666666666666,1.530612244897959,3.2666666666666666,3.6,0,Regular Moderate-Value Customers,0
CUST_0327,5,216.76,1083.8,1,2,3.3666666666666667,1.4851485148514851,3.3666666666666667,3.8,0,Regular Moderate-Value Customers,0
CUST_0328,4,234.895,939.58,0,2,3.8,1.0526315789473684,3.8,3.0,0,Regular Moderate-Value Customers,0
CUST_0329,4,263.9275,1055.71,1,1,1.8,2.2222222222222223,1.8,3.0,2,Occasional Low-Spend Customers,0
CUST_0330,8,207.64125,1661.13,2,2,5.333333333333333,1.5,5.333333333333333,3.375,1,Premium Frequent Diners,0
CUST_0331,6,221.34,1328.04,2,3,4.866666666666666,1.2328767123287672,4.866666666666666,3.1666666666666665,1,Premium Frequent Diners,0
CUST_0332,6,194.49166666666667,1166.95,3,2,5.633333333333334,1.0650887573964496,5.633333333333334,2.6666666666666665,1,Premium Frequent Diners,0
CUST_0333,9,196.70666666666668,1770.3600000000001,2,4,2.8,3.2142857142857144,2.8,3.5555555555555554,1,Premium Frequent Diners,-1
CUST_0334,6,174.165,1044.99,1,1,4.966666666666667,1.2080536912751678,4.966666666666667,3.8333333333333335,0,Regular Moderate-Value Customers,0
CUST_0335,2,146.77,293.54,0,1,1.8,1.1111111111111112,1.8,3.5,2,Occasional Low-Spend Customers,0
CUST_0336,8,202.66875,1621.35,2,1,5.2,1.5384615384615383,5.2,3.5,1,Premium Frequent Diners,0
CUST_0337,5,228.71800000000002,1143.5900000000001,2,2,3.3666666666666667,1.4851485148514851,3.3666666666666667,3.2,0,Regular Moderate-Value Customers,0
CUST_0338,4,174.0,696.0,1,0,5.733333333333333,0.6976744186046512,5.733333333333333,3.25,0,Regular Moderate-Value Customers,0
CUST_0339,6,430.5083333333334,2583.05,1,2,5.6,1.0714285714285714,5.6,2.5,1,Premium Frequent Diners,-1
CUST_0340,4,269.9575,1079.83,0,1,4.466666666666667,0.8955223880597015,4.466666666666667,4.0,0,Regular Moderate-Value Customers,0
CUST_0341,5,154.56199999999998,772.81,1,2,3.033333333333333,1.6483516483516485,3.033333333333333,3.6,2,Occasional Low-Spend Customers,0
CUST_0342,7,167.63857142857142,1173.47,0,2,4.7,1.4893617021276595,4.7,2.857142857142857,0,Regular Moderate-Value Customers,0
CUST_0343,3,299.98333333333335,899.95,1,1,3.1333333333333333,0.9574468085106383,3.1333333333333333,3.0,0,Regular Moderate-Value Customers,0
CUST_0344,5,199.34,996.7,1,1,3.966666666666667,1.2605042016806722,3.966666666666667,3.6,0,Regular Moderate-Value Customers,0
CUST_0345,7,227.74857142857144,1594.24,3,4,5.1,1.3725490196078431,5.1,3.7142857142857144,1,Premium Frequent Diners,0
CUST_0346,3,230.36333333333334,691.09,1,0,2.0,1.5,2.0,3.0,2,Occasional Low-Spend Customers,0
CUST_0347,2,165.435,330.87,0,0,3.466666666666667,0.5769230769230769,3.466666666666667,3.0,0,Regular Moderate-Value Customers,0
CUST_0348,7,209.63285714285712,1467.4299999999998,0,3,4.1,1.707317073170732,4.1,3.0,1,Premium Frequent Diners,0
CUST_0349,5,230.118,1150.59,0,2,3.933333333333333,1.2711864406779663,3.933333333333333,3.0,0,Regular Moderate-Value Customers,0
CUST_0350,2,325.22,650.44,2,0,1.0,2.0,1.0,4.5,2,Occasional Low-Spend Customers,-1
CUST_0351,3,115.31666666666666,345.95,2,2,2.2,1.3636363636363635,2.2,3.3333333333333335,2,Occasional Low-Spend Customers,0
CUST_0352,2,264.73,529.46,1,1,1.0,2.0,1.0,3.5,2,Occasional Low-Spend Customers,0
CUST_0353,9,194.6211111111111,1751.59,2,2,5.633333333333334,1.5976331360946745,5.633333333333334,3.2222222222222223,1,Premium Frequent Diners,0
CUST_0354,5,150.71599999999998,753.5799999999999,2,2,3.7333333333333334,1.3392857142857142,3.7333333333333334,3.0,0,Regular Moderate-Value Customers,0
CUST_0355,2,342.20500000000004,684.4100000000001,1,1,3.1,0.6451612903225806,3.1,2.5,0,Regular Moderate-Value Customers,0
CUST_0356,8,208.4925,1667.94,0,3,4.2,1.9047619047619047,4.2,3.75,1,Premium Frequent Diners,0
CUST_0357,4,133.17000000000002,532.6800000000001,2,0,2.9,1.3793103448275863,2.9,2.5,2,Occasional Low-Spend Customers,0
CUST_0359,8,175.93,1407.44,3,2,4.433333333333334,1.8045112781954886,4.433333333333334,2.875,1,Premium Frequent Diners,0
CUST_0360,2,197.22,394.44,1,1,3.033333333333333,0.6593406593406593,3.033333333333333,3.0,0,Regular Moderate-Value Customers,0
CUST_0361,2,197.70999999999998,395.41999999999996,0,1,1.0,2.0,1.0,2.5,2,Occasional Low-Spend Customers,0
CUST_0362,3,246.31000000000003,738.9300000000001,2,1,4.466666666666667,0.6716417910447761,4.466666666666667,2.6666666666666665,0,Regular Moderate-Value Customers,0
CUST_0363,5,169.14600000000002,845.73,0,1,4.233333333333333,1.1811023622047243,4.233333333333333,3.2,0,Regular Moderate-Value Customers,0
CUST_0364,7,170.31142857142854,1192.1799999999998,3,3,4.633333333333334,1.5107913669064748,4.633333333333334,2.5714285714285716,1,Premium Frequent Diners,0
CUST_0365,8,181.42,1451.36,3,2,5.566666666666666,1.437125748502994,5.566666666666666,3.25,1,Premium Frequent Diners,0
CUST_0366,4,213.8,855.2,0,3,5.633333333333334,0.7100591715976331,5.633333333333334,2.75,0,Regular Moderate-Value Customers,0
CUST_0367,2,301.275,602.55,0,0,3.3333333333333335,0.6,3.3333333333333335,3.0,0,Regular Moderate-Value Customers,0
CUST_0368,6,251.78166666666667,1510.69,3,4,4.466666666666667,1.3432835820895521,4.466666666666667,3.6666666666666665,1,Premium Frequent Diners,0
CUST_0369,3,168.72,506.15999999999997,2,1,4.4,0.6818181818181818,4.4,3.6666666666666665,0,Regular Moderate-Value Customers,0
CUST_0370,1,467.35,467.35,0,1,1.0,1.0,1.0,3.0,2,Occasional Low-Spend Customers,-1
CUST_0371,5,217.16000000000003,1085.8000000000002,2,2,4.566666666666666,1.094890510948905,4.566666666666666,3.8,0,Regular Moderate-Value Customers,0
CUST_0372,2,455.135,910.27,2,0,2.066666666666667,0.9677419354838709,2.066666666666667,4.0,2,Occasional Low-Spend Customers,-1
CUST_0373,8,197.52875,1580.23,3,4,3.566666666666667,2.2429906542056073,3.566666666666667,3.375,1,Premium Frequent Diners,0
CUST_0374,4,199.20499999999998,796.8199999999999,1,2,2.6,1.5384615384615383,2.6,3.25,2,Occasional Low-Spend Customers,0
CUST_0375,4,235.935,943.74,0,1,1.9333333333333333,2.0689655172413794,1.9333333333333333,3.25,2,Occasional Low-Spend Customers,0
CUST_0376,7,222.60285714285712,1558.2199999999998,1,4,5.066666666666666,1.381578947368421,5.066666666666666,3.4285714285714284,1,Premium Frequent Diners,0
CUST_0377,3,251.15666666666667,753.47,1,0,1.8,1.6666666666666665,1.8,3.6666666666666665,2,Occasional Low-Spend Customers,0
CUST_0378,4,278.9525,1115.81,0,1,5.566666666666666,0.718562874251497,5.566666666666666,3.25,0,Regular Moderate-Value Customers,0
CUST_0379,5,174.708,873.54,4,0,4.633333333333334,1.079136690647482,4.633333333333334,2.8,0,Regular Moderate-Value Customers,0
CUST_0380,3,320.1166666666667,960.35,0,2,2.8,1.0714285714285714,2.8,4.0,2,Occasional Low-Spend Customers,-1
CUST_0381,11,260.3218181818182,2863.54,5,5,4.5,2.4444444444444446,4.5,3.1818181818181817,1,Premium Frequent Diners,-1
CUST_0382,11,159.43454545454546,1753.78,2,3,5.1,2.1568627450980395,5.1,3.5454545454545454,1,Premium Frequent Diners,0
CUST_0383,6,155.54,933.24,2,2,3.3333333333333335,1.7999999999999998,3.3333333333333335,2.8333333333333335,0,Regular Moderate-Value Customers,0
CUST_0384,4,191.8325,767.33,1,2,3.3666666666666667,1.188118811881188,3.3666666666666667,3.25,0,Regular Moderate-Value Customers,0
CUST_0385,5,219.61800000000002,1098.0900000000001,1,3,5.066666666666666,0.986842105263158,5.066666666666666,4.2,0,Regular Moderate-Value Customers,0
CUST_0386,2,534.695,1069.39,2,1,1.0,2.0,1.0,3.0,2,Occasional Low-Spend Customers,-1
CUST_0387,10,173.393,1733.93,1,3,4.466666666666667,2.2388059701492535,4.466666666666667,3.0,1,Premium Frequent Diners,0
CUST_0388,2,408.59499999999997,817.1899999999999,1,0,3.066666666666667,0.6521739130434783,3.066666666666667,2.5,0,Regular Moderate-Value Customers,-1
CUST_0389,2,223.075,446.15,2,1,1.6,1.25,1.6,3.5,2,Occasional Low-Spend Customers,0
CUST_0390,4,224.85000000000002,899.4000000000001,1,2,2.6,1.5384615384615383,2.6,3.25,2,Occasional Low-Spend Customers,0
CUST_0391,4,316.5125,1266.05,3,1,2.6666666666666665,1.5,2.6666666666666665,3.0,2,Occasional Low-Spend Customers,0
CUST_0392,4,182.895,731.58,1,1,4.366666666666666,0.9160305343511451,4.366666666666666,2.75,0,Regular Moderate-Value Customers,0
CUST_0393,7,290.0914285714286,2030.64,2,4,3.466666666666667,2.019230769230769,3.466666666666667,3.5714285714285716,1,Premium Frequent Diners,0
CUST_0394,6,255.41833333333332,1532.51,1,3,5.833333333333333,1.0285714285714287,5.833333333333333,3.3333333333333335,1,Premium Frequent Diners,0
CUST_0395,5,223.092,1115.46,2,2,4.466666666666667,1.1194029850746268,4.466666666666667,3.8,0,Regular Moderate-Value Customers,0
CUST_0396,9,306.8122222222222,2761.31,3,5,4.7,1.9148936170212765,4.7,3.2222222222222223,1,Premium Frequent Diners,-1
CUST_0397,2,357.465,714.93,0,2,3.7666666666666666,0.5309734513274337,3.7666666666666666,4.0,0,Regular Moderate-Value Customers,-1
CUST_0398,5,301.312,1506.56,1,1,3.6333333333333333,1.3761467889908257,3.6333333333333333,3.2,0,Regular Moderate-Value Customers,0
CUST_0399,3,391.8,1175.4,0,1,2.3,1.3043478260869565,2.3,3.0,2,Occasional Low-Spend Customers,0
CUST_0400,4,279.865,1119.46,3,2,4.866666666666666,0.8219178082191781,4.866666666666666,2.0,0,Regular Moderate-Value Customers,0
CUST_0401,6,234.6,1407.6,1,1,4.966666666666667,1.2080536912751678,4.966666666666667,3.3333333333333335,0,Regular Moderate-Value Customers,0
CUST_0402,5,183.416,917.0799999999999,3,0,3.533333333333333,1.4150943396226416,3.533333333333333,3.2,0,Regular Moderate-Value Customers,0
CUST_0403,5,216.594,1082.97,0,2,4.4,1.1363636363636362,4.4,3.4,0,Regular Moderate-Value Customers,0
CUST_0404,2,548.8299999999999,1097.6599999999999,0,0,1.7333333333333334,1.1538461538461537,1.7333333333333334,2.0,2,Occasional Low-Spend Customers,-1
CUST_0405,4,236.4375,945.75,1,1,2.5,1.6,2.5,2.75,2,Occasional Low-Spend Customers,0
CUST_0406,2,131.265,262.53,0,0,1.0,2.0,1.0,3.0,2,Occasional Low-Spend Customers,0
CUST_0407,3,177.72333333333333,533.17,0,2,4.833333333333333,0.6206896551724138,4.833333333333333,3.6666666666666665,0,Regular Moderate-Value Customers,0
CUST_0408,2,100.0,200.0,1,1,1.0,2.0,1.0,3.0,2,Occasional Low-Spend Customers,0
CUST_0409,5,209.32799999999997,1046.6399999999999,3,3,3.5,1.4285714285714286,3.5,3.4,1,Premium Frequent Diners,0
CUST_0410,5,169.64000000000001,848.2,1,3,3.7,1.3513513513513513,3.7,3.8,0,Regular Moderate-Value Customers,0
CUST_0411,5,201.856,1009.28,2,2,3.1666666666666665,1.5789473684210527,3.1666666666666665,3.4,0,Regular Moderate-Value Customers,0
