customer_id,age,gender,city,signup_date,membership_type
CUST_0403,39,Female,Delhi,2024-02-10 20:30:01,Regular
CUST_0404,39,Male,Pune,2025-01-19 17:55:21,Regular
CUST_0405,59,Female,Mumbai,2025-03-20 00:16:35,Regular
CUST_0406,23,Male,Delhi,2025-01-21 20:42:29,Regular
CUST_0407,32,Male,Chennai,2025-04-06 02:28:03,Regular
CUST_0408,60,Female,Chennai,2025-08-24 00:55:47,Regular
CUST_0409,54,Female,Chennai,2025-06-17 23:58:23,Regular
CUST_0410,50,Female,Hyderabad,2025-06-13 14:04:33,Regular
CUST_0411,25,Male,Bengaluru,2025-01-10 15:28:13,Regular
CUST_0412,61,Female,Chennai,2025-05-14 11:23:29,Regular
CUST_0413,61,Male,Mumbai,2025-06-22 05:52:27,Premium
CUST_0414,22,Male,Chennai,2024-01-14 20:11:25,Regular
CUST_0415,56,Female,Hyderabad,2025-05-13 19:58:43,Premium
CUST_0416,21,Female,Pune,2024-11-10 02:55:48,Premium
CUST_0417,23,Female,Mumbai,2024-12-18 02:57:27,Regular
CUST_0418,62,Female,Hyderabad,2025-03-09 11:30:22,Regular
CUST_0419,49,Female,Pune,2024-10-06 16:02:29,Regular
CUST_0420,47,Female,Mumbai,2024-02-09 05:14:05,Regular
CUST_0421,64,Male,Delhi,2024-08-13 22:16:30,Regular
CUST_0422,52,Male,Bengaluru,2025-06-09 20:52:19,Regular
CUST_0423,57,Male,Bengaluru,2024-04-21 21:29:48,Regular
CUST_0424,33,Male,Hyderabad,2025-06-08 00:43:38,Regular
CUST_0425,30,Female,Pune,2025-04-28 05:47:02,Regular
CUST_0426,59,Female,Bengaluru,2024-04-04 16:55:35,Regular
CUST_0427,47,Male,Pune,2024-10-14 13:02:09,Regular
CUST_0428,36,Male,Pune,2025-06-21 21:30:51,Premium
CUST_0429,34,Female,Hyderabad,2025-09-04 10:50:30,Regular
CUST_0430,36,Male,Hyderabad,2024-04-28 00:28:14,Regular
CUST_0431,45,Female,Hyderabad,2024-05-30 07:52:45,Regular
CUST_0432,43,Female,Bengaluru,2024-12-13 13:58:57,Regular
CUST_0433,54,Female,Hyderabad,2025-03-14 20:38:41,Regular
CUST_0434,43,Female,Bengaluru,2025-07-14 15:17:11,Regular
CUST_0435,40,Female,Hyderabad,2024-08-14 13:32:17,Regular
CUST_0436,26,Male,Chennai,2024-05-27 17:12:30,Regular
CUST_0437,29,Female,Pune,2025-01-05 16:35:22,Regular
CUST_0438,18,Female,Hyderabad,2024-10-21 09:16:24,Regular
CUST_0439,18,Male,Mumbai,2025-12-10 09:03:07,Regular
CUST_0440,64,Female,Pune,2025-08-10 15:45:52,Premium
CUST_0441,51,Female,Pune,2024-09-09 20:47:10,Premium
CUST_0442,49,Female,Hyderabad,2025-03-23 07:20:24,Regular
CUST_0443,42,Female,Delhi,2024-01-07 16:42:06,Premium
CUST_0444,57,Female,Hyderabad,2024-03-17 12:43:28,Regular
CUST_0445,62,Female,Pune,2025-07-07 05:34:49,Regular
CUST_0446,18,Female,Mumbai,2024-03-28 19:41:16,Regular
CUST_0447,33,Female,Pune,2025-08-15 05:37:21,Regular
CUST_0448,56,Female,Mumbai,2025-06-08 04:09:03,Regular
CUST_0449,22,Female,Bengaluru,2024-07-10 10:59:49,Regular
CUST_0450,39,Female,Chennai,2024-09-10 14:36:00,Regular
CUST_0451,46,Male,Pune,2024-01-10 10:13:42,Premium
CUST_0452,20,Female,Hyderabad,2024-09-12 14:04:07,Premium
CUST_0453,29,Female,Bengaluru,2025-07-11 10:13:05,Regular
CUST_0454,43,Male,Chennai,2025-11-19 03:20:39,Regular
CUST_0455,33,Female,Hyderabad,2024-07-08 21:20:40,Regular
CUST_0456,54,Male,Delhi,2025-08-31 17:44:37,Regular
CUST_0457,39,Male,Hyderabad,2025-09-10 20:04:20,Regular
CUST_0458,46,Female,Mumbai,2024-05-26 13:42:03,Regular
CUST_0459,31,Male,Mumbai,2024-11-20 13:28:24,Regular
CUST_0460,45,Female,Delhi,2024-08-16 04:38:23,Premium
CUST_0461,22,Female,Bengaluru,2024-07-06 09:57:48,Regular
CUST_0462,64,Female,Chennai,2025-03-24 00:11:07,Regular
CUST_0463,47,Male,Hyderabad,2025-02-08 18:14:34,Regular
CUST_0464,63,Male,Mumbai,2025-12-07 14:45:12,Regular
CUST_0465,22,Female,Bengaluru,2024-02-12 16:43:44,Regular
CUST_0466,29,Other,Delhi,2024-09-02 01:37:46,Regular
CUST_0467,33,Female,Pune,2024-08-25 00:47:14,Regular
CUST_0468,43,Male,Mumbai,2024-05-03 11:56:56,Premium
CUST_0469,43,Female,Delhi,2025-12-26 02:51:06,Regular
CUST_0470,38,Female,Hyderabad,2024-12-22 13:41:53,Regular
CUST_0471,56,Female,Chennai,2024-02-12 03:36:11,Regular
CUST_0472,53,Male,Mumbai,2025-04-07 18:15:31,Premium
CUST_0473,50,Female,Mumbai,2025-01-16 21:32:19,Regular
CUST_0474,47,Female,Hyderabad,2024-02-17 05:10:41,Premium
CUST_0475,54,Other,Pune,2024-03-02 23:53:50,Premium
CUST_0476,40,Male,Bengaluru,2024-09-29 14:26:58,Regular
CUST_0477,27,Female,Chennai,2025-08-16 15:51:40,Premium
CUST_0478,22,Female,Mumbai,2024-01-26 07:52:50,Premium
CUST_0479,53,Male,Chennai,2024-07-02 14:05:36,Premium
CUST_0480,51,Female,Mumbai,2024-04-25 00:18:13,Regular
CUST_0481,48,Female,Chennai,2024-04-25 05:32:31,Regular
CUST_0482,27,Male,Delhi,2025-12-19 02:55:51,Regular
CUST_0483,36,Male,Mumbai,2025-06-28 11:55:55,Regular
CUST_0484,49,Female,Chennai,2024-06-11 07:22:26,Regular
CUST_0485,18,Male,Bengaluru,2025-07-08 23:47:48,Regular
CUST_0486,22,Female,Delhi,2024-11-26 10:59:28,Premium
CUST_0487,62,Male,Delhi,2025-07-02 21:19:18,Premium
CUST_0488,21,Female,Bengaluru,2025-04-14 05:12:57,Regular
CUST_0489,33,Male,Chennai,2024-04-15 20:03:40,Premium
CUST_0490,41,Female,Hyderabad,2025-09-20 18:36:16,Premium
CUST_0491,33,Other,Bengaluru,2025-02-16 09:28:27,Regular
CUST_0492,19,Other,Chennai,2025-01-18 08:37:46,Regular
CUST_0493,45,Female,Bengaluru,2024-01-25 18:58:32,Regular
CUST_0494,49,Male,Bengaluru,2024-02-06 09:25:11,Regular
CUST_0495,44,Female,Mumbai,2024-07-16 11:40:38,Regular
CUST_0496,37,Male,Chennai,2024-08-04 21:35:05,Regular
CUST_0497,41,Male,Hyderabad,2025-12-02 16:51:58,Regular
CUST_0498,29,Male,Mumbai,2025-06-16 01:17:10,Regular
CUST_0499,52,Female,Bengaluru,2024-07-29 08:14:12,Premium
CUST_0500,50,Female,Pune,2025-05-08 04:16:20,Regular
CUST_0501,50,Female,Bengaluru,2024-01-26 09:54:50,Premium
CUST_0502,60,Male,Bengaluru,2025-05-18 20:01:16,Premium
CUST_0503,54,Male,Chennai,2025-06-27 10:39:32,Premium
CUST_0504,29,Other,Chennai,2025-10-04 09:08:48,Premium
CUST_0505,20,Male,Mumbai,2025-09-29 00:11:03,Premium
CUST_0506,18,Male,Hyderabad,2025-07-02 16:35:55,Regular
CUST_0507,50,Male,Mumbai,2024-08-16 16:47:06,Regular
CUST_0508,57,Female,Delhi,2025-10-21 18:57:20,Regular
CUST_0509,27,Female,Bengaluru,2024-07-29 10:26:11,Regular
CUST_0510,60,Male,Pune,2024-11-18 05:41:44,Regular
CUST_0511,61,Male,Bengaluru,2024-02-28 12:28:13,Regular
CUST_0512,46,Female,Bengaluru,2024-06-15 04:23:36,Premium
CUST_0513,30,Female,Mumbai,2025-07-31 09:08:36,Premium
CUST_0514,29,Male,Pune,2024-11-26 21:38:27,Premium
CUST_0515,48,Female,Pune,2024-01-29 12:38:42,Regular
CUST_0516,63,Male,Pune,2025-04-09 06:44:34,Regular
CUST_0517,19,Male,Mumbai,2024-06-24 04:33:15,Regular
CUST_0518,52,Female,Bengaluru,2024-03-06 04:06:01,Regular
CUST_0519,40,Male,Mumbai,2025-07-03 16:47:12,Regular
CUST_0520,34,Female,Chennai,2024-02-03 13:51:32,Regular
CUST_0521,43,Male,Chennai,2025-12-06 16:14:45,Premium
CUST_0522,25,Male,Mumbai,2024-07-01 16:13:35,Regular
CUST_0523,46,Other,Pune,2025-05-18 01:46:14,Regular
CUST_0524,43,Male,Bengaluru,2024-01-20 22:35:07,Regular
CUST_0525,27,Female,Mumbai,2024-11-16 09:23:11,Regular
CUST_0526,43,Male,Mumbai,2025-06-23 13:29:12,Regular
CUST_0527,51,Male,Mumbai,2024-12-24 19:05:06,Premium
CUST_0528,58,Male,Delhi,2024-08-15 09:43:10,Regular
CUST_0529,24,Female,Chennai,2024-03-20 15:53:19,Regular
CUST_0530,21,Male,Pune,2024-10-13 05:13:53,Regular
CUST_0531,62,Female,Hyderabad,2025-04-13 11:26:55,Regular
CUST_0532,28,Male,Pune,2025-04-08 21:42:37,Regular
CUST_0533,46,Other,Hyderabad,2024-09-13 06:53:22,Regular
CUST_0534,53,Male,Delhi,2025-06-02 21:19:39,Regular
CUST_0535,42,Female,Mumbai,2024-05-23 05:28:08,Regular
CUST_0536,38,Female,Delhi,2024-09-29 09:55:07,Regular
CUST_0537,53,Female,Delhi,2024-04-06 13:38:48,Regular
CUST_0538,27,Female,Bengaluru,2025-12-04 07:13:16,Premium
CUST_0539,54,Female,Chennai,2025-05-24 18:00:49,Regular
CUST_0540,26,Female,Hyderabad,2024-09-15 05:06:44,Regular
CUST_0541,41,Male,Mumbai,2025-04-26 04:33:16,Regular
CUST_0542,52,Male,Hyderabad,2025-04-19 14:36:19,Regular
CUST_0543,52,Female,Pune,2024-11-23 23:43:26,Regular
CUST_0544,53,Female,Hyderabad,2024-02-14 22:17:37,Regular
CUST_0545,35,Female,Pune,2025-03-16 21:11:43,Regular
CUST_0546,56,Female,Chennai,2025-08-08 21:58:32,Premium
CUST_0547,49,Male,Pune,2024-02-24 20:30:00,Regular
CUST_0548,41,Male,Hyderabad,2025-05-31 09:34:29,Premium
CUST_0549,40,Female,Hyderabad,2024-06-24 13:36:10,Regular
CUST_0550,49,Male,Pune,2025-08-06 21:57:09,Premium
CUST_0551,54,Male,Delhi,2024-09-13 08:13:43,Premium
CUST_0552,29,Female,Chennai,2024-12-18 08:31:17,Regular
CUST_0553,30,Male,Bengaluru,2025-09-19 03:05:04,Premium
CUST_0554,40,Female,Mumbai,2024-10-22 04:32:44,Regular
CUST_0555,42,Male,Hyderabad,2024-07-18 23:40:06,Premium
CUST_0556,52,Female,Mumbai,2025-11-27 01:11:08,Regular
CUST_0557,58,Male,Bengaluru,2024-08-21 01:48:28,Regular
CUST_0558,47,Male,Mumbai,2025-11-29 12:03:45,Regular
CUST_0559,34,Male,Bengaluru,2024-07-23 06:39:04,Premium
CUST_0560,37,Male,Pune,2025-07-30 16:24:55,Regular
CUST_0561,42,Male,Delhi,2025-03-20 00:38:31,Regular
CUST_0562,39,Male,Hyderabad,2025-07-01 13:07:18,Regular
CUST_0563,30,Female,Bengaluru,2024-02-06 00:04:51,Premium
CUST_0564,36,Male,Mumbai,2024-07-28 21:35:13,Regular
CUST_0565,53,Female,Hyderabad,2024-05-15 06:56:02,Regular
CUST_0566,29,Female,Delhi,2024-06-04 11:03:55,Regular
CUST_0567,58,Female,Pune,2024-10-17 09:32:53,Regular
CUST_0568,36,Male,Hyderabad,2024-07-28 03:52:11,Regular
CUST_0569,29,Female,Bengaluru,2024-09-21 15:20:11,Premium
CUST_0570,26,Male,Delhi,2024-08-11 23:45:24,Regular
CUST_0571,24,Male,Mumbai,2025-05-27 22:54:19,Regular
CUST_0572,45,Other,Delhi,2025-05-16 04:09:11,Regular
CUST_0573,31,Male,Delhi,2025-08-05 08:52:05,Regular
CUST_0574,48,Female,Chennai,2024-02-22 04:59:44,Regular
CUST_0575,36,Female,Delhi,2024-12-24 17:25:40,Regular
CUST_0576,64,Female,Delhi,2024-11-02 04:41:31,Regular
CUST_0577,33,Female,Hyderabad,2025-08-07 10:35:22,Premium
CUST_0578,22,Male,Mumbai,2025-02-22 02:41:38,Regular
CUST_0579,52,Male,Hyderabad,2025-06-11 18:10:20,Premium
CUST_0580,29,Female,Hyderabad,2025-07-11 14:20:40,Premium
CUST_0581,42,Male,Bengaluru,2025-06-21 08:09:20,Regular
CUST_0582,38,Male,Hyderabad,2024-04-16 05:47:33,Premium
CUST_0583,53,Male,Chennai,2024-02-08 01:04:53,Regular
CUST_0584,40,Male,Chennai,2024-01-12 18:38:01,Regular
CUST_0585,33,Male,Bengaluru,2025-09-16 03:34:12,Regular
CUST_0586,56,Male,Pune,2024-04-07 19:31:55,Regular
CUST_0587,62,Female,Mumbai,2024-10-31 01:38:54,Regular
CUST_0588,59,Female,Mumbai,2024-12-31 15:07:32,Regular
CUST_0589,56,Female,Hyderabad,2024-01-28 01:32:57,Regular
CUST_0590,31,Male,Hyderabad,2025-12-31 09:53:49,Regular
CUST_0591,48,Male,Pune,2025-01-08 12:24:44,Premium
CUST_0592,22,Male,Hyderabad,2024-07-22 12:23:00,Regular
CUST_0593,52,Female,Mumbai,2024-08-27 12:56:05,Regular
CUST_0594,40,Female,Delhi,2025-04-03 08:32:23,Regular
CUST_0595,46,Male,Chennai,2025-05-19 01:55:13,Regular
CUST_0596,60,Female,Delhi,2024-07-03 01:24:37,Regular
CUST_0597,28,Male,Delhi,2024-11-07 02:02:56,Premium
CUST_0598,35,Female,Mumbai,2025-07-18 00:15:09,Regular
CUST_0599,64,Female,Delhi,2025-01-02 11:48:25,Regular
CUST_0600,29,Female,Pune,2024-01-09 12:59:14,Premium
CUST_0601,26,Female,Bengaluru,2025-02-26 00:28:08,Premium
CUST_0602,27,Female,Hyderabad,2024-03-31 17:48:50,Regular
CUST_0603,61,Male,Bengaluru,2025-11-10 06:40:46,Regular
CUST_0604,34,Female,Chennai,2024-04-15 06:36:21,Regular
CUST_0605,55,Male,Hyderabad,2024-03-09 16:24:21,Regular
CUST_0606,24,Female,Delhi,2024-02-22 04:56:19,Regular
CUST_0607,63,Female,Chennai,2025-05-08 07:34:47,Regular
CUST_0608,30,Female,Hyderabad,2024-10-30 13:20:28,Premium
CUST_0609,57,Male,Pune,2025-06-29 07:54:18,Premium
CUST_0610,59,Female,Pune,2024-05-11 14:00:56,Regular
CUST_0611,26,Female,Pune,2025-05-30 16:57:07,Regular
CUST_0612,44,Female,Pune,2025-06-01 07:49:13,Regular
CUST_0613,19,Male,Delhi,2024-06-18 09:02:51,Regular
CUST_0614,22,Male,Bengaluru,2024-12-15 02:15:53,Regular
CUST_0615,46,Male,Hyderabad,2024-10-08 17:18:29,Premium
CUST_0616,54,Male,Delhi,2025-09-03 21:14:40,Regular
CUST_0617,55,Female,Pune,2024-03-30 04:11:34,Regular
CUST_0618,36,Male,Bengaluru,2025-02-19 21:28:59,Premium
CUST_0619,25,Other,Chennai,2024-03-21 21:50:07,Regular
CUST_0620,62,Male,Chennai,2024-12-28 17:02:38,Regular
CUST_0621,18,Male,Chennai,2024-02-22 11:04:48,Regular
CUST_0622,39,Female,Pune,2024-10-08 21:49:27,Regular
CUST_0623,34,Female,Chennai,2024-11-20 00:35:39,Premium
CUST_0624,24,Female,Mumbai,2024-12-27 02:04:41,Regular
CUST_0625,42,Female,Hyderabad,2025-10-27 02:26:19,Regular
CUST_0626,62,Female,Hyderabad,2024-01-28 08:26:02,Regular
CUST_0627,21,Male,Pune,2025-10-01 01:05:57,Premium
CUST_0628,53,Other,Mumbai,2024-03-06 18:00:20,Regular
CUST_0629,23,Other,Delhi,2025-11-21 05:22:49,Regular
CUST_0630,48,Female,Delhi,2024-08-13 08:20:10,Regular
CUST_0631,36,Male,Chennai,2025-01-11 19:40:30,Regular
CUST_0632,61,Female,Bengaluru,2025-05-26 01:09:49,Regular
CUST_0633,56,Male,Delhi,2025-02-19 12:15:36,Regular
CUST_0634,44,Male,Bengaluru,2025-06-22 11:21:05,Regular
CUST_0635,27,Male,Hyderabad,2025-05-05 08:26:12,Regular
CUST_0636,43,Male,Bengaluru,2025-11-08 16:21:26,Premium
CUST_0637,36,Female,Hyderabad,2024-04-05 19:26:23,Regular
CUST_0638,56,Female,Mumbai,2024-07-16 13:36:31,Regular
CUST_0639,20,Female,Mumbai,2025-08-22 10:29:08,Regular
CUST_0640,62,Male,Pune,2025-11-10 23:19:52,Premium
CUST_0641,30,Male,Pune,2025-01-08 15:58:24,Regular
CUST_0642,45,Male,Chennai,2024-08-19 05:31:34,Premium
CUST_0643,37,Other,Delhi,2024-04-26 02:23:53,Premium
CUST_0644,45,Male,Chennai,2024-08-12 08:40:38,Regular
CUST_0645,25,Female,Hyderabad,2024-08-04 00:29:39,Premium
CUST_0646,58,Female,Chennai,2024-03-02 09:22:00,Regular
CUST_0647,56,Male,Bengaluru,2025-09-06 15:10:53,Regular
CUST_0648,18,Female,Hyderabad,2025-02-09 02:52:59,Premium
CUST_0649,20,Female,Pune,2024-03-08 06:56:15,Regular
CUST_0650,30,Female,Mumbai,2024-10-05 00:07:43,Regular
CUST_0651,45,Female,Pune,2024-05-25 10:17:14,Regular
CUST_0652,42,Male,Delhi,2024-12-01 21:49:40,Regular
CUST_0653,50,Male,Hyderabad,2024-10-16 23:55:15,Premium
CUST_0654,55,Female,Hyderabad,2024-03-15 21:57:32,Regular
CUST_0655,23,Female,Bengaluru,2024-09-27 15:28:06,Regular
CUST_0656,61,Male,Delhi,2024-07-30 12:32:35,Regular
CUST_0657,62,Female,Mumbai,2024-06-13 13:58:06,Regular
CUST_0658,49,Female,Hyderabad,2024-07-03 04:21:06,Premium
CUST_0659,62,Female,Hyderabad,2025-01-31 04:32:08,Regular
CUST_0660,64,Male,Bengaluru,2024-01-05 09:17:19,Premium
CUST_0661,38,Female,Chennai,2025-01-29 11:32:26,Regular
CUST_0662,33,Female,Mumbai,2024-03-22 10:20:55,Regular
CUST_0663,38,Male,Pune,2024-04-06 20:32:32,Regular
CUST_0664,28,Male,Delhi,2025-09-08 05:40:38,Regular
CUST_0665,54,Other,Hyderabad,2025-05-06 20:17:59,Regular
CUST_0666,53,Male,Hyderabad,2024-08-30 03:02:31,Regular
CUST_0667,52,Female,Pune,2024-07-16 08:17:48,Regular
CUST_0668,36,Female,Mumbai,2025-01-01 21:02:13,Premium
CUST_0669,37,Male,Chennai,2025-08-04 17:58:18,Regular
CUST_0670,35,Female,Hyderabad,2024-10-27 06:51:47,Regular
CUST_0671,64,Male,Mumbai,2025-03-14 22:51:19,Regular
CUST_0672,58,Female,Pune,2024-06-07 19:36:34,Regular
CUST_0673,31,Male,Bengaluru,2024-12-14 11:46:36,Regular
CUST_0674,32,Female,Chennai,2025-04-16 12:28:24,Premium
CUST_0675,48,Male,Delhi,2025-08-30 21:19:29,Premium
CUST_0676,18,Male,Hyderabad,2025-04-19 07:48:49,Regular
CUST_0677,20,Other,Mumbai,2024-08-19 04:42:52,Regular
CUST_0678,33,Male,Bengaluru,2025-10-11 16:24:46,Regular
CUST_0679,40,Female,Delhi,2025-09-30 08:29:47,Regular
CUST_0680,28,Male,Mumbai,2024-09-08 12:36:38,Regular
CUST_0681,29,Female,Mumbai,2025-06-29 07:03:53,Regular
CUST_0682,27,Male,Delhi,2024-07-22 00:06:27,Regular
CUST_0683,49,Other,Bengaluru,2024-08-19 21:19:21,Regular
CUST_0684,33,Male,Pune,2024-10-17 00:05:59,Premium
CUST_0685,25,Male,Bengaluru,2024-09-16 16:51:20,Regular
CUST_0686,55,Male,Chennai,2024-08-25 19:16:06,Regular
CUST_0687,29,Male,Hyderabad,2024-07-14 20:03:16,Regular
CUST_0688,41,Female,Delhi,2024-12-11 15:08:15,Regular
CUST_0689,45,Male,Pune,2025-05-28 14:57:23,Premium
CUST_0690,25,Female,Delhi,2025-10-19 18:47:13,Premium
CUST_0691,45,Male,Delhi,2024-07-16 03:49:30,Premium
CUST_0692,53,Male,Bengaluru,2025-04-24 08:57:50,Regular
CUST_0693,43,Female,Hyderabad,2025-12-17 17:59:59,Regular
CUST_0694,25,Female,Chennai,2025-10-13 10:55:23,Regular
CUST_0695,45,Male,Mumbai,2025-07-15 21:01:09,Premium
CUST_0696,45,Male,Mumbai,2024-11-09 11:03:04,Regular
CUST_0697,54,Male,Delhi,2024-04-02 06:32:48,Premium
CUST_0698,58,Female,Hyderabad,2024-11-25 15:24:42,Premium
CUST_0699,53,Female,Pune,2024-12-07 20:49:29,Regular
CUST_0700,44,Male,Bengaluru,2025-02-18 05:45:15,Regular
CUST_0701,34,Female,Hyderabad,2025-05-29 23:27:02,Regular
CUST_0702,26,Female,Hyderabad,2024-01-09 20:17:45,Premium
CUST_0703,50,Female,Bengaluru,2024-09-27 22:14:16,Regular
CUST_0704,37,Female,Delhi,2025-10-10 03:42:17,Premium
CUST_0705,30,Male,Hyderabad,2024-06-20 05:22:32,Regular
CUST_0706,45,Male,Mumbai,2024-01-04 13:43:37,Regular
CUST_0707,46,Male,Bengaluru,2024-05-11 14:02:34,Premium
CUST_0708,30,Male,Pune,2024-01-09 14:52:28,Regular
CUST_0709,63,Female,Chennai,2025-06-11 13:00:02,Regular
CUST_0710,52,Female,Delhi,2024-11-11 01:10:34,Regular
CUST_0711,23,Male,Bengaluru,2025-10-03 10:15:40,Regular
CUST_0712,35,Male,Chennai,2025-12-09 07:26:44,Premium
CUST_0713,22,Male,Chennai,2025-08-01 15:16:23,Regular
CUST_0714,64,Female,Pune,2025-06-28 13:28:07,Premium
CUST_0715,42,Male,Hyderabad,2024-01-09 11:57:55,Premium
CUST_0716,19,Female,Pune,2025-10-16 11:18:06,Regular
CUST_0717,27,Male,Hyderabad,2025-01-14 08:10:06,Regular
CUST_0718,47,Male,Hyderabad,2024-04-22 02:40:27,Regular
CUST_0719,62,Other,Bengaluru,2024-04-19 01:26:34,Regular
CUST_0720,22,Other,Bengaluru,2025-05-07 09:05:46,Premium
CUST_0721,50,Male,Delhi,2025-10-07 11:55:44,Regular
CUST_0722,18,Female,Hyderabad,2024-03-12 16:37:04,Regular
CUST_0723,35,Female,Chennai,2025-05-06 21:29:18,Regular
CUST_0724,49,Female,Mumbai,2025-07-12 12:53:07,Regular
CUST_0725,64,Male,Delhi,2025-04-03 02:05:25,Regular
CUST_0726,28,Female,Bengaluru,2025-04-05 01:03:19,Premium
CUST_0727,38,Female,Pune,2024-11-05 18:04:37,Regular
CUST_0728,43,Female,Delhi,2024-03-02 13:18:51,Regular
CUST_0729,42,Male,Delhi,2025-01-10 23:01:12,Regular
CUST_0730,39,Male,Delhi,2025-11-14 17:04:30,Regular
CUST_0731,44,Male,Delhi,2024-08-16 11:39:20,Regular
CUST_0732,30,Female,Mumbai,2024-05-04 06:18:21,Regular
CUST_0733,50,Male,Pune,2024-05-09 01:49:13,Regular
CUST_0734,51,Female,Pune,2024-11-27 23:12:48,Regular
CUST_0735,58,Other,Pune,2025-03-10 01:27:13,Regular
CUST_0736,52,Male,Hyderabad,2025-01-24 19:22:44,Regular
CUST_0737,18,Female,Chennai,2025-10-05 02:58:27,Premium
CUST_0738,38,Male,Pune,2024-10-21 08:58:27,Premium
CUST_0739,23,Female,Delhi,2025-07-25 17:07:52,Regular
CUST_0740,45,Male,Delhi,2025-05-20 17:22:18,Premium
CUST_0741,34,Female,Pune,2025-10-23 20:00:55,Premium
CUST_0742,22,Female,Pune,2025-04-06 01:19:49,Regular
CUST_0743,48,Female,Delhi,2025-04-11 21:18:24,Regular
CUST_0744,22,Female,Hyderabad,2024-08-27 01:30:25,Premium
CUST_0745,55,Female,Bengaluru,2024-09-07 14:58:45,Regular
CUST_0746,20,Female,Bengaluru,2025-11-28 16:04:42,Regular
CUST_0747,40,Female,Pune,2025-07-05 04:51:45,Premium
CUST_0748,54,Female,Mumbai,2025-01-08 17:40:30,Regular
CUST_0749,54,Male,Pune,2025-06-06 20:11:11,Regular
CUST_0750,27,Female,Pune,2024-01-31 00:05:16,Premium
CUST_0751,27,Female,Bengaluru,2025-07-29 04:58:33,Regular
CUST_0752,36,Female,Delhi,2025-01-20 00:32:20,Regular
CUST_0753,34,Male,Pune,2025-04-01 14:22:37,Regular
CUST_0754,38,Female,Delhi,2025-11-13 23:31:16,Regular
CUST_0755,31,Male,Delhi,2025-07-27 08:06:29,Premium
CUST_0756,26,Female,Mumbai,2025-03-27 07:26:29,Regular
CUST_0757,63,Male,Delhi,2024-12-03 07:09:49,Regular
CUST_0758,18,Female,Bengaluru,2025-05-16 14:25:25,Regular
CUST_0759,62,Other,Hyderabad,2025-06-23 13:44:29,Regular
CUST_0760,30,Male,Hyderabad,2024-11-21 02:22:09,Regular
CUST_0761,21,Other,Chennai,2025-02-23 04:53:01,Premium
CUST_0762,18,Male,Pune,2025-06-27 21:07:24,Regular
CUST_0763,57,Female,Bengaluru,2024-09-29 01:29:02,Regular
CUST_0764,49,Female,Delhi,2025-09-20 19:58:21,Regular
CUST_0765,51,Female,Hyderabad,2025-11-26 22:00:34,Premium
CUST_0766,45,Female,Bengaluru,2025-04-17 05:40:45,Premium
CUST_0767,48,Female,Hyderabad,2024-08-16 00:00:05,Premium
CUST_0768,25,Male,Delhi,2025-02-03 18:03:08,Premium
CUST_0769,56,Male,Hyderabad,2025-09-17 12:33:11,Premium
CUST_0770,43,Female,Pune,2024-10-28 06:24:43,Regular
CUST_0771,51,Female,Pune,2024-12-16 10:35:24,Regular
CUST_0772,20,Female,Chennai,2024-06-03 07:14:50,Regular
CUST_0773,29,Female,Chennai,2024-05-02 23:34:03,Premium
CUST_0774,18,Male,Hyderabad,2025-08-19 11:26:08,Premium
CUST_0775,61,Female,Bengaluru,2025-09-10 12:30:39,Regular
CUST_0776,22,Male,Pune,2025-06-11 05:53:14,Premium
CUST_0777,47,Female,Bengaluru,2025-08-14 04:45:00,Regular
CUST_0778,47,Male,Bengaluru,2025-07-31 00:28:33,Regular
CUST_0779,34,Male,Hyderabad,2025-05-13 20:07:38,Regular
CUST_0780,64,Male,Bengaluru,2024-03-02 07:23:10,Regular
CUST_0781,40,Male,Pune,2025-01-12 21:41:47,Regular
CUST_0782,32,Female,Delhi,2024-05-22 08:35:55,Regular
CUST_0783,54,Male,Chennai,2025-01-07 22:12:21,Regular
CUST_0784,38,Male,Delhi,2025-04-13 13:18:07,Regular
CUST_0785,31,Male,Bengaluru,2025-07-27 14:08:03,Premium
CUST_0786,19,Male,Delhi,2025-11-23 10:54:26,Premium
CUST_0787,28,Male,Pune,2025-11-20 00:48:59,Premium
CUST_0788,56,Male,Pune,2025-06-03 04:31:43,Regular
CUST_0789,55,Female,Bengaluru,2024-01-22 01:56:07,Regular
CUST_0790,51,Female,Hyderabad,2025-03-03 09:34:55,Regular
CUST_0791,55,Female,Delhi,2025-09-08 02:18:01,Regular
CUST_0792,51,Male,Hyderabad,2024-12-09 17:34:53,Regular
CUST_0793,35,Male,Hyderabad,2024-12-15 22:47:20,Regular
CUST_0794,47,Female,Mumbai,2024-01-19 06:25:15,Regular
CUST_0795,32,Female,Bengaluru,2025-04-19 07:47:22,Regular
CUST_0796,44,Male,Chennai,2024-10-17 05:34:28,Regular
CUST_0797,51,Male,Pune,2025-10-15 01:32:01,Regular
CUST_0798,55,Male,Pune,2024-07-28 19:13:26,Regular
CUST_0799,50,Male,Bengaluru,2025-06-10 00:17:58,Regular
CUST_0800,41,Male,Chennai,2025-06-22 11:07:17,Regular
CUST_0801,32,Female,Pune,2025-10-06 15:44:53,Regular
CUST_0802,47,Female,Bengaluru,2025-10-09 16:52:33,Regular
CUST_0803,59,Female,Pune,2025-09-09 18:59:37,Regular
CUST_0804,34,Female,Hyderabad,2025-12-06 09:23:17,Regular
